,,Communication Services,Consumer Discretionary,Consumer Staples,Energy,Financials,Health Care,Industrials,Information Technology,Materials,Real Estate,Utilities
2010-12-10,Consumer Staples,0.0003332206159482291,0.00037388539942965587,0.0002217358410083028,0.0004158925247315699,0.00041246266311858993,0.00027013071138830025,0.0004042037751588306,0.0003418799728400502,0.00039427826720120975,0.00039490458600713926,0.00026955187368185124
2010-12-10,Energy,0.0008417595995489255,0.0009724970415475112,0.0004158925247315699,0.0014324050985054337,0.0011013086742624543,0.0006459942455811498,0.0010126745099120172,0.0008245338095919309,0.0010632494129373846,0.0009820491028434619,0.0006541087957059285
2010-12-10,Financials,0.0008444895714818984,0.00105671411962595,0.00041246266311858993,0.0011013086742624543,0.0014638154170200093,0.0006653416704457505,0.0010929815393280436,0.0008534046610343669,0.0010611358581385769,0.0011976394078815583,0.0005724085316161957
2010-12-10,Health Care,0.0005110171093179989,0.0005971705831526154,0.00027013071138830025,0.0006459942455811498,0.0006653416704457505,0.00048442350479053874,0.0006182352772846675,0.0005265316913136208,0.0005862161278644301,0.0005893037501527083,0.0003687469401658526
2010-12-10,Industrials,0.000816191912838586,0.0010096784065756214,0.0004042037751588306,0.0010126745099120172,0.0010929815393280436,0.0006182352772846675,0.0010724098556918263,0.0008500962736214389,0.0009998991547334813,0.0010628927605654433,0.0005574858271157647
2010-12-10,Information Technology,0.0007058823415484087,0.0008442396426237218,0.0003418799728400502,0.0008245338095919309,0.0008534046610343669,0.0005265316913136208,0.0008500962736214389,0.0008351207187604037,0.0008489784576268184,0.0008329058997325871,0.00044976624746573653
2010-12-10,Materials,0.0007968511201472077,0.0009796036620098934,0.00039427826720120975,0.0010632494129373846,0.0010611358581385769,0.0005862161278644301,0.0009998991547334813,0.0008489784576268184,0.0010604872650402915,0.0010420152582008993,0.000556540253616694
2010-12-10,Real Estate,0.000831134148572952,0.0010664188468999312,0.00039490458600713926,0.0009820491028434619,0.0011976394078815583,0.0005893037501527083,0.0010628927605654433,0.0008329058997325871,0.0010420152582008993,0.0014421593922168113,0.0005815090382933958
2010-12-10,Utilities,0.0004644378907800661,0.0004980926372670434,0.00026955187368185124,0.0006541087957059285,0.0005724085316161957,0.0003687469401658526,0.0005574858271157647,0.00044976624746573653,0.000556540253616694,0.0005815090382933958,0.0005027884426456518
2010-12-17,Communication Services,0.0007289636624885701,0.0007807431979393779,0.0003167828681562733,0.0008104082685946627,0.0008157773247574409,0.0004847772430676504,0.0007871270543804345,0.000681842587021688,0.0007654984188015046,0.0008037036169292167,0.0004449992785944327
2010-12-17,Consumer Discretionary,0.0007807431979393779,0.0010317083729090557,0.0003552081375961886,0.0009362886362638776,0.001020567508012984,0.000566409091891688,0.0009736273224345191,0.0008154529871182438,0.0009411187739182931,0.0010308248141534446,0.00047703667229229146
2010-12-17,Consumer Staples,0.0003167828681562733,0.0003552081375961886,0.00022085247352573057,0.000399311500168233,0.0003906741796887072,0.0002734246110305606,0.0003854940455529297,0.0003238546547879164,0.0003818181655706816,0.0003722667581361473,0.00026305529764486426
2010-12-17,Energy,0.0008104082685946627,0.0009362886362638776,0.000399311500168233,0.0013783953912633463,0.001060426339031578,0.0006200234146648436,0.0009748191130461194,0.0007939795865361816,0.001022801229898404,0.0009458476060302094,0.0006289709918720824
2010-12-17,Financials,0.0008157773247574409,0.001020567508012984,0.0003906741796887072,0.001060426339031578,0.001413660200794855,0.0006290254364865156,0.0010545429952030312,0.0008253998052746059,0.001019033691739148,0.001158792366929825,0.000547731573806789
2010-12-17,Health Care,0.0004847772430676504,0.000566409091891688,0.0002734246110305606,0.0006200234146648436,0.0006290254364865156,0.0004904409087773521,0.0005886828062733221,0.0004974350661080095,0.0005684563214478188,0.0005531349841022967,0.0003614574485537228
2010-12-17,Industrials,0.0007871270543804345,0.0009736273224345191,0.0003854940455529297,0.0009748191130461194,0.0010545429952030312,0.0005886828062733221,0.0010334780455465993,0.0008203293870002622,0.0009610091075017605,0.0010262853889080833,0.0005347336636798403
2010-12-17,Information Technology,0.000681842587021688,0.0008154529871182438,0.0003238546547879164,0.0007939795865361816,0.0008253998052746059,0.0004974350661080095,0.0008203293870002622,0.0008070584975448044,0.0008152471054819057,0.0008067070574770902,0.00043026181116229996
2010-12-17,Materials,0.0007654984188015046,0.0009411187739182931,0.0003818181655706816,0.001022801229898404,0.001019033691739148,0.0005684563214478188,0.0009610091075017605,0.0008152471054819057,0.0010212169232008141,0.001000143993483438,0.0005367137785295168
2010-12-17,Real Estate,0.0008037036169292167,0.0010308248141534446,0.0003722667581361473,0.0009458476060302094,0.001158792366929825,0.0005531349841022967,0.0010262853889080833,0.0008067070574770902,0.001000143993483438,0.001395633747669505,0.0005557441850508334
2010-12-17,Utilities,0.0004449992785944327,0.00047703667229229146,0.00026305529764486426,0.0006289709918720824,0.000547731573806789,0.0003614574485537228,0.0005347336636798403,0.00043026181116229996,0.0005367137785295168,0.0005557441850508334,0.0004856083307038381
2010-12-24,Communication Services,0.0007024910243887022,0.000749573502400449,0.00030444380993381083,0.000782962202943592,0.0007884889867952401,0.00046582882534510064,0.0007568929851962415,0.0006551820479612881,0.0007380712246627324,0.0007775056209214053,0.0004294300253361267
2010-12-24,Consumer Discretionary,0.000749573502400449,0.0009953730616592297,0.00034237567600116527,0.0008959321427627377,0.0009764597090215029,0.0005460125577015215,0.0009376336126972143,0.0007860700166718137,0.000903220751237523,0.0009853311156175376,0.00045706231494880683
2010-12-24,Consumer Staples,0.00030444380993381083,0.00034237567600116527,0.00021263962702722345,0.0003831196169288418,0.0003746825470025187,0.0002633177871953791,0.00037110614063516287,0.0003119363719515023,0.00036687355471803977,0.0003567487803035547,0.00025268423327887103
2010-12-24,Energy,0.000782962202943592,0.0008959321427627377,0.0003831196169288418,0.001335750542703954,0.0010308658565701743,0.0005947108741379168,0.0009365082760037756,0.0007612990380767532,0.0009885979872699643,0.0009225024821052355,0.0006089034613686143
2010-12-24,Financials,0.0007884889867952401,0.0009764597090215029,0.0003746825470025187,0.0010308658565701743,0.0013719506974815897,0.0006031576870987425,0.001013051386882912,0.0007912265135923554,0.000985477427849943,0.0011288125637605119,0.0005311532027763913
2010-12-24,Health Care,0.00046582882534510064,0.0005460125577015215,0.0002633177871953791,0.0005947108741379168,0.0006031576870987425,0.00047229308432433797,0.0005667426473914255,0.000479182799971393,0.0005460928734805931,0.0005297556196829334,0.00034706237798888
2010-12-24,Industrials,0.0007568929851962415,0.0009376336126972143,0.00037110614063516287,0.0009365082760037756,0.001013051386882912,0.0005667426473914255,0.000994671457757929,0.0007897640913897996,0.0009240068283616744,0.0009855637650459817,0.0005139513583648895
2010-12-24,Information Technology,0.0006551820479612881,0.0007860700166718137,0.0003119363719515023,0.0007612990380767532,0.0007912265135923554,0.000479182799971393,0.0007897640913897996,0.0007773369427684659,0.0007831860853212135,0.0007727019593483786,0.00041295549609824805
2010-12-24,Materials,0.0007380712246627324,0.000903220751237523,0.00036687355471803977,0.0009885979872699643,0.000985477427849943,0.0005460928734805931,0.0009240068283616744,0.0007831860853212135,0.0009847253516709561,0.0009681890496440629,0.0005181759542611286
2010-12-24,Real Estate,0.0007775056209214053,0.0009853311156175376,0.0003567487803035547,0.0009225024821052355,0.0011288125637605119,0.0005297556196829334,0.0009855637650459817,0.0007727019593483786,0.0009681890496440629,0.0013591865373528754,0.0005396023830340929
2010-12-24,Utilities,0.0004294300253361267,0.00045706231494880683,0.00025268423327887103,0.0006089034613686143,0.0005311532027763913,0.00034706237798888,0.0005139513583648895,0.00041295549609824805,0.0005181759542611286,0.0005396023830340929,0.00046871051304577123
2010-12-31,Communication Services,0.0006810477011553909,0.0007275946283304591,0.0002962331960911387,0.0007527565672382959,0.00075959790452536,0.00045477239077327663,0.0007316883055505585,0.0006337007397231948,0.0007104840012260592,0.0007433143949657506,0.00041547006772916747
2010-12-31,Consumer Discretionary,0.0007275946283304591,0.0009656551917321053,0.0003335349830160525,0.0008613056135879296,0.0009406862107396553,0.0005335231528507597,0.0009064279341354991,0.0007604419435589539,0.0008694666205463857,0.000942112867070112,0.00044261054536312566
2010-12-31,Consumer Staples,0.0002962331960911387,0.0003335349830160525,0.00020673188755724036,0.00036824101170115735,0.00036110653286844905,0.00025759513146458564,0.00035927526359917975,0.00030226392268508983,0.000353204542277162,0.0003401590718985786,0.000244599911829941
2010-12-31,Energy,0.0007527565672382959,0.0008613056135879296,0.00036824101170115735,0.0012853685130443404,0.000991813305795354,0.0005714382091217391,0.0009007127163163129,0.0007321368740218191,0.0009512162512037552,0.0008882484036991229,0.0005856223876299666
2010-12-31,Financials,0.00075959790452536,0.0009406862107396553,0.00036110653286844905,0.000991813305795354,0.0013202809122387703,0.0005815218879204985,0.0009753774176493693,0.0007619113507701117,0.0009483015745152413,0.0010853234983245407,0.000511485740604412
2010-12-31,Health Care,0.00045477239077327663,0.0005335231528507597,0.00025759513146458564,0.0005714382091217391,0.0005815218879204985,0.0004628500095038578,0.0005496832470075683,0.0004652784364400419,0.0005258414284547517,0.0005035545670218525,0.00033685642582485895
2010-12-31,Industrials,0.0007316883055505585,0.0009064279341354991,0.00035927526359917975,0.0009007127163163129,0.0009753774176493693,0.0005496832470075683,0.0009593496697611567,0.000762103857808524,0.0008892971040521023,0.0009451273686130004,0.0004960407679203755
2010-12-31,Information Technology,0.0006337007397231948,0.0007604419435589539,0.00030226392268508983,0.0007321368740218191,0.0007619113507701117,0.0004652784364400419,0.000762103857808524,0.0007500698736691685,0.0007537891610523457,0.0007404191475336346,0.00039880734889229824
2010-12-31,Materials,0.0007104840012260592,0.0008694666205463857,0.000353204542277162,0.0009512162512037552,0.0009483015745152413,0.0005258414284547517,0.0008892971040521023,0.0007537891610523457,0.0009475432058717192,0.0009313361377009167,0.0004987319411942288
2010-12-31,Real Estate,0.0007433143949657506,0.000942112867070112,0.0003401590718985786,0.0008882484036991229,0.0010853234983245407,0.0005035545670218525,0.0009451273686130004,0.0007404191475336346,0.0009313361377009167,0.0013124024290639517,0.0005170777165606663
2010-12-31,Utilities,0.00041547006772916747,0.00044261054536312566,0.000244599911829941,0.0005856223876299666,0.000511485740604412,0.00033685642582485895,0.0004960407679203755,0.00039880734889229824,0.0004987319411942288,0.0005170777165606663,0.00045200908715518456
2011-01-07,Communication Services,0.0006574801772748924,0.0006988543234893466,0.0002810302237913581,0.0007217657202663856,0.0007323669588556142,0.000439732319611088,0.0007069926584742782,0.0006136053617786753,0.0006786597334916474,0.0007127073188709422,0.00040168472036896107
2011-01-07,Consumer Discretionary,0.0006988543234893466,0.0009299051763010214,0.00032326597174318157,0.0008302526571167717,0.0009043004593618639,0.0005121259502524453,0.0008704760837457765,0.0007294828778943384,0.0008395170502543593,0.0009079915918067056,0.00042478125138770357
2011-01-07,Consumer Staples,0.0002810302237913581,0.00032326597174318157,0.00020637635859646747,0.0003590760329166098,0.0003447460572504703,0.00024388958105648392,0.0003402326968360925,0.00028370552639045063,0.0003491224655663844,0.0003320046101908844,0.00023181248888051706
2011-01-07,Energy,0.0007217657202663856,0.0008302526571167717,0.0003590760329166098,0.0012398337079075792,0.0009526151319560281,0.0005473209555174612,0.0008632043187355464,0.0006999337026059714,0.0009211789324373869,0.0008576832411048821,0.0005612413075990888
2011-01-07,Financials,0.0007323669588556142,0.0009043004593618639,0.0003447460572504703,0.0009526151319560281,0.0012713977622568204,0.000561004172511383,0.0009405270739956905,0.000735733977021261,0.0009091000573964188,0.0010426112218311816,0.0004934578710729299
2011-01-07,Health Care,0.000439732319611088,0.0005121259502524453,0.00024388958105648392,0.0005473209555174612,0.000561004172511383,0.0004474846285147314,0.0005318352934863521,0.0004515091760910283,0.0005010392401401285,0.00048202852349794726,0.00032602279968263183
2011-01-07,Industrials,0.0007069926584742782,0.0008704760837457765,0.0003402326968360925,0.0008632043187355464,0.0009405270739956905,0.0005318352934863521,0.0009271239602697541,0.0007385545902592608,0.0008489064551142385,0.0009059780792190425,0.0004799056845479676
2011-01-07,Information Technology,0.0006136053617786753,0.0007294828778943384,0.00028370552639045063,0.0006999337026059714,0.000735733977021261,0.0004515091760910283,0.0007385545902592608,0.0007285743791780842,0.0007164433466977912,0.0007079512952314456,0.000387139888869777
2011-01-07,Materials,0.0006786597334916474,0.0008395170502543593,0.0003491224655663844,0.0009211789324373869,0.0009091000573964188,0.0005010392401401285,0.0008489064551142385,0.0007164433466977912,0.0009232537940080623,0.0009019873086458008,0.0004754846079703111
2011-01-07,Real Estate,0.0007127073188709422,0.0009079915918067056,0.0003320046101908844,0.0008576832411048821,0.0010426112218311816,0.00048202852349794726,0.0009059780792190425,0.0007079512952314456,0.0009019873086458008,0.0012657826629100678,0.0004953099342391888
2011-01-07,Utilities,0.00040168472036896107,0.00042478125138770357,0.00023181248888051706,0.0005612413075990888,0.0004934578710729299,0.00032602279968263183,0.0004799056845479676,0.000387139888869777,0.0004754846079703111,0.0004953099342391888,0.0004366221214772191
2011-01-14,Communication Services,0.0006332543479397686,0.0006715888165340478,0.00026899538931767945,0.0006891235182467886,0.0007020195777358466,0.00042059155268055865,0.0006785799738835316,0.0005865890729658921,0.0006503980748285889,0.0006845492814997024,0.00038601887827582096
2011-01-14,Consumer Discretionary,0.0006715888165340478,0.0008960023548453015,0.00031306281685954,0.0008065017528535513,0.0008739360253806791,0.0004963611461304718,0.0008400072630037032,0.000707358129741271,0.0008115193628911651,0.0008754393591050959,0.00040943089611669795
2011-01-14,Consumer Staples,0.00026899538931767945,0.00031306281685954,0.00020187252669742037,0.0003579897116676778,0.00033794580910058604,0.00024054654025136568,0.00033133748424523117,0.0002818923022608953,0.0003420249102744872,0.0003223282252517628,0.00022419672332441677
2011-01-14,Energy,0.0006891235182467886,0.0008065017528535513,0.0003579897116676778,0.0012402916860632606,0.0009402148017319599,0.0005488940606480751,0.0008455951613731467,0.0007072406378303573,0.0009094659059010623,0.0008361438206513127,0.0005443651546376344
2011-01-14,Financials,0.0007020195777358466,0.0008739360253806791,0.00033794580910058604,0.0009402148017319599,0.001235131592093488,0.000550907166387522,0.0009124778376699992,0.0007247709330341388,0.0008862706346713662,0.0010086415845431311,0.00047697401895434674
2011-01-14,Health Care,0.00042059155268055865,0.0004963611461304718,0.00024054654025136568,0.0005488940606480751,0.000550907166387522,0.0004410469732914051,0.0005188008259823031,0.00045032899276047577,0.0004929721511713968,0.00046892851739142654,0.00031574172167985484
2011-01-14,Industrials,0.0006785799738835316,0.0008400072630037032,0.00033133748424523117,0.0008455951613731467,0.0009124778376699992,0.0005188008259823031,0.000896857847833932,0.0007213579672483287,0.000824159644034152,0.0008751981429615249,0.00046314849155266346
2011-01-14,Information Technology,0.0005865890729658921,0.000707358129741271,0.0002818923022608953,0.0007072406378303573,0.0007247709330341388,0.00045032899276047577,0.0007213579672483287,0.0007251330604042404,0.00070585207509264,0.0006889573978121694,0.00037560170406206883
2011-01-14,Materials,0.0006503980748285889,0.0008115193628911651,0.0003420249102744872,0.0009094659059010623,0.0008862706346713662,0.0004929721511713968,0.000824159644034152,0.00070585207509264,0.0008996455187072399,0.0008732150298841651,0.00045963396664157536
2011-01-14,Real Estate,0.0006845492814997024,0.0008754393591050959,0.0003223282252517628,0.0008361438206513127,0.0010086415845431311,0.00046892851739142654,0.0008751981429615249,0.0006889573978121694,0.0008732150298841651,0.0012204602551336358,0.0004775923020903283
2011-01-14,Utilities,0.00038601887827582096,0.00040943089611669795,0.00022419672332441677,0.0005443651546376344,0.00047697401895434674,0.00031574172167985484,0.00046314849155266346,0.00037560170406206883,0.00045963396664157536,0.0004775923020903283,0.0004205238011422233
2011-01-21,Communication Services,0.0006233598016601015,0.0006657165209400926,0.0002578454715308676,0.0006774684902212045,0.0006911902388021723,0.00041452402659187415,0.000670043280585329,0.0005881763532372667,0.0006523863015134107,0.0006609110151487125,0.00036920262947426466
2011-01-21,Consumer Discretionary,0.0006657165209400926,0.0008892562894432415,0.00029986278298658916,0.0007960195139818695,0.0008627312160576007,0.000491261243976312,0.0008320401128723006,0.0007136438000270831,0.0008177780160583275,0.0008454562890079667,0.00039085904290055314
2011-01-21,Consumer Staples,0.0002578454715308676,0.00029986278298658916,0.00019431618855209244,0.00034345326755737547,0.00032407404916869054,0.00023076768596088087,0.0003176162175354522,0.00026957043322962417,0.0003272333833452085,0.0003099953935120276,0.0002158848242196312
2011-01-21,Energy,0.0006774684902212045,0.0007960195139818695,0.00034345326755737547,0.0012081744155495865,0.0009207788984077303,0.0005382248280092649,0.000831175927514688,0.0007048627352020553,0.0009023302704687476,0.0008068343268809122,0.0005215114450853804
2011-01-21,Financials,0.0006911902388021723,0.0008627312160576007,0.00032407404916869054,0.0009207788984077303,0.0012060233506286072,0.000541081037469442,0.0008971322213197619,0.0007239532776612083,0.0008824968277802731,0.0009730236908539232,0.00045645700888427804
2011-01-21,Health Care,0.00041452402659187415,0.000491261243976312,0.00023076768596088087,0.0005382248280092649,0.000541081037469442,0.00043126163079667727,0.000511172747847734,0.0004499425359855678,0.0004929431137039588,0.00045276942344077686,0.00030225019280656905
2011-01-21,Industrials,0.000670043280585329,0.0008320401128723006,0.0003176162175354522,0.000831175927514688,0.0008971322213197619,0.000511172747847734,0.0008838174641719686,0.0007230514103457849,0.0008253963542260773,0.0008448440730898816,0.000442929654503023
2011-01-21,Information Technology,0.0005881763532372667,0.0007136438000270831,0.00026957043322962417,0.0007048627352020553,0.0007239532776612083,0.0004499425359855678,0.0007230514103457849,0.0007379395624523063,0.0007241462521282877,0.0006666917121028622,0.00035763117303904324
2011-01-21,Materials,0.0006523863015134107,0.0008177780160583275,0.0003272333833452085,0.0009023302704687476,0.0008824968277802731,0.0004929431137039588,0.0008253963542260773,0.0007241462521282877,0.0009159417061954128,0.0008444340128426314,0.00043804128727405764
2011-01-21,Real Estate,0.0006609110151487125,0.0008454562890079667,0.0003099953935120276,0.0008068343268809122,0.0009730236908539232,0.00045276942344077686,0.0008448440730898816,0.0006666917121028622,0.0008444340128426314,0.001174707727688803,0.00045919693051089196
2011-01-21,Utilities,0.00036920262947426466,0.00039085904290055314,0.0002158848242196312,0.0005215114450853804,0.00045645700888427804,0.00030225019280656905,0.000442929654503023,0.00035763117303904324,0.00043804128727405764,0.00045919693051089196,0.00040499379219653236
2011-01-28,Communication Services,0.0006026706752004654,0.000645284715746207,0.000256052190653857,0.0006449201412455198,0.000668989057266132,0.0004007516954767811,0.0006452959151231863,0.0005641400964462152,0.0006280693269618028,0.0006326739563797937,0.00035865036998105525
2011-01-28,Consumer Discretionary,0.000645284715746207,0.0008634440858279214,0.0003016452047382756,0.0007544735854637151,0.0008365896230435055,0.0004758158563808484,0.0008015397325590062,0.0006836872902506812,0.0007874260565233799,0.0008081231761111481,0.0003816941618226301
2011-01-28,Consumer Staples,0.000256052190653857,0.0003016452047382756,0.00020906610895124632,0.00031114297939146705,0.00032269845065720215,0.0002272948475509582,0.0003071864625515762,0.0002543358414446117,0.00031578259653531953,0.0002891943744843182,0.00021716596127501885
2011-01-28,Energy,0.0006449201412455198,0.0007544735854637151,0.00031114297939146705,0.0011794591280364659,0.0008764837153173657,0.0005133020487936255,0.0007984043106444521,0.0006826571300873977,0.0008674464338584388,0.0007843122822449499,0.0004935509535604423
2011-01-28,Financials,0.000668989057266132,0.0008365896230435055,0.00032269845065720215,0.0008764837153173657,0.0011658099244131947,0.0005232210218194456,0.0008640136138766797,0.0006941202994423294,0.0008496075393288075,0.0009317947720121321,0.0004438557637488355
2011-01-28,Health Care,0.0004007516954767811,0.0004758158563808484,0.0002272948475509582,0.0005133020487936255,0.0005232210218194456,0.00041621540501246074,0.0004922350095906533,0.0004317461719143697,0.0004745378632839796,0.00043350725934862365,0.0002930727250765372
2011-01-28,Industrials,0.0006452959151231863,0.0008015397325590062,0.0003071864625515762,0.0007984043106444521,0.0008640136138766797,0.0004922350095906533,0.0008505416100947472,0.0006953786298781907,0.0007942807222004594,0.0008122836142287943,0.00042686752095699894
2011-01-28,Information Technology,0.0005641400964462152,0.0006836872902506812,0.0002543358414446117,0.0006826571300873977,0.0006941202994423294,0.0004317461719143697,0.0006953786298781907,0.0007112180697507761,0.00069658251142233,0.0006435853324697863,0.00034196348023547815
2011-01-28,Materials,0.0006280693269618028,0.0007874260565233799,0.00031578259653531953,0.0008674464338584388,0.0008496075393288075,0.0004745378632839796,0.0007942807222004594,0.00069658251142233,0.0008813784985163188,0.000812159712189917,0.0004218828521171952
2011-01-28,Real Estate,0.0006326739563797937,0.0008081231761111481,0.0002891943744843182,0.0007843122822449499,0.0009317947720121321,0.00043350725934862365,0.0008122836142287943,0.0006435853324697863,0.000812159712189917,0.0011340727023586028,0.00043796698192912533
2011-01-28,Utilities,0.00035865036998105525,0.0003816941618226301,0.00021716596127501885,0.0004935509535604423,0.0004438557637488355,0.0002930727250765372,0.00042686752095699894,0.00034196348023547815,0.0004218828521171952,0.00043796698192912533,0.0003937256709188776
2011-02-04,Communication Services,0.0006569858036222187,0.0006536788692414406,0.0002932439729697154,0.000669480194648639,0.0006764326679269954,0.00041462287774244325,0.0006513992600722674,0.0006127332567078096,0.0006538083513163015,0.0006236750188840546,0.00035030530051347405
2011-02-04,Consumer Discretionary,0.0006536788692414406,0.0008447585521441841,0.0003101741678940069,0.0007467714577184023,0.0008188951296052693,0.00047017469429983216,0.0007842189729178326,0.0006875792957778228,0.0007787097119270181,0.0007839304213488258,0.00036948738063593216
2011-02-04,Consumer Staples,0.0002932439729697154,0.0003101741678940069,0.00022966123194616693,0.0003291333888331949,0.0003303986129127388,0.00023634616374366483,0.000314113580443278,0.00028722865203569903,0.0003339275167838873,0.00028732932543836697,0.00021212582759921487
2011-02-04,Energy,0.000669480194648639,0.0007467714577184023,0.0003291333888331949,0.0011659542016096327,0.0008641375521285725,0.000512323726809692,0.0007875889737449837,0.000701236164672148,0.0008660724109015471,0.0007641414614101028,0.00047820899386117406
2011-02-04,Financials,0.0006764326679269954,0.0008188951296052693,0.0003303986129127388,0.0008641375521285725,0.0011356553722125743,0.0005157683434589365,0.0008443110491276915,0.0006975682313042848,0.0008385068684030349,0.0009029195303489442,0.0004292970373444466
2011-02-04,Health Care,0.00041462287774244325,0.00047017469429983216,0.00023634616374366483,0.000512323726809692,0.0005157683434589365,0.000411410442093538,0.0004851115982063015,0.00044174521584288166,0.0004752280425882099,0.0004227390970753702,0.0002839598715710983
2011-02-04,Industrials,0.0006513992600722674,0.0007842189729178326,0.000314113580443278,0.0007875889737449837,0.0008443110491276915,0.0004851115982063015,0.0008304640685334811,0.0006967518664608213,0.0007838356426407058,0.0007874909280454498,0.00041279965217651726
2011-02-04,Information Technology,0.0006127332567078096,0.0006875792957778228,0.00028722865203569903,0.000701236164672148,0.0006975682313042848,0.00044174521584288166,0.0006967518664608213,0.0007477460202369391,0.0007151274034000654,0.0006327866850454987,0.0003337642632466731
2011-02-04,Materials,0.0006538083513163015,0.0007787097119270181,0.0003339275167838873,0.0008660724109015471,0.0008385068684030349,0.0004752280425882099,0.0007838356426407058,0.0007151274034000654,0.0008798262535197515,0.0007910417786832197,0.0004092848535683174
2011-02-04,Real Estate,0.0006236750188840546,0.0007839304213488258,0.00028732932543836697,0.0007641414614101028,0.0009029195303489442,0.0004227390970753702,0.0007874909280454498,0.0006327866850454987,0.0007910417786832197,0.001094112385884608,0.00042242815873705375
2011-02-04,Utilities,0.00035030530051347405,0.00036948738063593216,0.00021212582759921487,0.00047820899386117406,0.0004292970373444466,0.0002839598715710983,0.00041279965217651726,0.0003337642632466731,0.0004092848535683174,0.00042242815873705375,0.0003792034765237592
2011-02-11,Communication Services,0.0006746894530308641,0.0006608942942136591,0.00028648221919636273,0.0006320263243963607,0.0006785160429014304,0.0004062397914815634,0.0006499316673183611,0.0005915070526675411,0.0006371507040142328,0.0006262160366045441,0.00034517783191364773
2011-02-11,Consumer Discretionary,0.0006608942942136591,0.0008367915248064155,0.00030169564925767485,0.0007094337220349921,0.0008086990042237166,0.00045787610270226154,0.0007719584679622245,0.0006630463530098806,0.0007553268732539365,0.000773902997373883,0.00036161216650588176
2011-02-11,Consumer Staples,0.00028648221919636273,0.00030169564925767485,0.00022142356228578258,0.0003154654307571315,0.0003207224447606199,0.00022815679087419234,0.0003045962016250766,0.0002765731821627599,0.0003221291291028589,0.00027912431679497226,0.00020493523752023411
2011-02-11,Energy,0.0006320263243963607,0.0007094337220349921,0.0003154654307571315,0.0011253883007963312,0.00082358832843383,0.0004908877148825233,0.0007512177284094065,0.0006741967897947946,0.0008310554608960901,0.0007278088916101033,0.0004578254428328254
2011-02-11,Financials,0.0006785160429014304,0.0008086990042237166,0.0003207224447606199,0.00082358832843383,0.0011107164302455522,0.0005010159469567285,0.0008274554754981329,0.0006724649775794703,0.0008120572128128159,0.0008857745910090387,0.0004183480032713536
2011-02-11,Health Care,0.0004062397914815634,0.00045787610270226154,0.00022815679087419234,0.0004908877148825233,0.0005010159469567285,0.00039711523161425747,0.00047074747221828757,0.00042538656737616166,0.0004586523223903932,0.00041123813856020565,0.0002746206566488647
2011-02-11,Industrials,0.0006499316673183611,0.0007719584679622245,0.0003045962016250766,0.0007512177284094065,0.0008274554754981329,0.00047074747221828757,0.0008116845896538576,0.0006714763615150406,0.000758600963511771,0.0007719462955164515,0.00040161665991446046
2011-02-11,Information Technology,0.0005915070526675411,0.0006630463530098806,0.0002765731821627599,0.0006741967897947946,0.0006724649775794703,0.00042538656737616166,0.0006714763615150406,0.0007195857842769893,0.0006884757930399019,0.0006100612860406308,0.0003215220247053481
2011-02-11,Materials,0.0006371507040142328,0.0007553268732539365,0.0003221291291028589,0.0008310554608960901,0.0008120572128128159,0.0004586523223903932,0.000758600963511771,0.0006884757930399019,0.0008481102571411245,0.0007660948465893179,0.00039535639667808754
2011-02-11,Real Estate,0.0006262160366045441,0.000773902997373883,0.00027912431679497226,0.0007278088916101033,0.0008857745910090387,0.00041123813856020565,0.0007719462955164515,0.0006100612860406308,0.0007660948465893179,0.0010688024858504697,0.0004114459321940608
2011-02-11,Utilities,0.00034517783191364773,0.00036161216650588176,0.00020493523752023411,0.0004578254428328254,0.0004183480032713536,0.0002746206566488647,0.00040161665991446046,0.0003215220247053481,0.00039535639667808754,0.0004114459321940608,0.00036642376880534116
2011-02-18,Communication Services,0.0006512439254899838,0.0006339677272322088,0.00027763830914166504,0.0006175781105352875,0.0006546597479290814,0.00039358405001397066,0.00062436695124116,0.0005708058578379657,0.0006132463082611792,0.0006009020536714021,0.000331573074107643
2011-02-18,Consumer Discretionary,0.0006339677272322088,0.0008070633573232632,0.00028839907316948236,0.0006735813627110752,0.0007764445766633518,0.00043799577891604744,0.0007437693821563835,0.0006364206530734182,0.0007266353545966162,0.000746259968823041,0.0003484946465351033
2011-02-18,Consumer Staples,0.00027763830914166504,0.00028839907316948236,0.00021497592280368753,0.0003126830977087172,0.0003103271187038804,0.00022214484456284397,0.0002921083662379772,0.0002677179695116369,0.00031011992790273157,0.0002669735812887841,0.00019664584969923183
2011-02-18,Energy,0.0006175781105352875,0.0006735813627110752,0.0003126830977087172,0.001126406036547894,0.0008006743971967876,0.00048476695123847967,0.0007181630452225597,0.000656317870323823,0.0008004219365712361,0.0006926595161937111,0.00043792045151554187
2011-02-18,Financials,0.0006546597479290814,0.0007764445766633518,0.0003103271187038804,0.0008006743971967876,0.0010703017613231426,0.0004844291161438466,0.000795316650265276,0.0006484911824483258,0.0007815240430907944,0.0008508716632192691,0.00040205286260418184
2011-02-18,Health Care,0.00039358405001397066,0.00043799577891604744,0.00022214484456284397,0.00048476695123847967,0.0004844291161438466,0.0003856591381227221,0.00045162980667750723,0.00041148308670610945,0.00044154325251668635,0.00039351834094962995,0.00026350165093398854
