,Communication Services,Consumer Discretionary,Consumer Staples,Energy,Financials,Health Care,Industrials,Information Technology,Materials,Real Estate,Utilities
2000-01-21,0.051260773592101225,0.020985249732636158,0.0175091042590599,0.05385751867583867,0.05637176212764582,0.024892030913971318,0.016567800285572896,0.016966728651574475,0.04142835401865249,0.0011217386087474497,0.017032249495234825
2000-01-28,0.03971116175378854,0.019674616243156303,0.023189696780585613,0.06919131846364221,0.03948856037266382,0.03556977719314805,0.019974951786016163,0.08199317758548218,0.029126437305681978,0.0208768538208381,0.02436273873742056
2000-02-04,0.04307006154645794,0.038817162938152745,0.023364615373606287,0.05632505811355956,0.034986306214034445,0.03483528077196735,0.018477659950254858,0.08327720672322766,0.031277819024881894,0.01701846404434869,0.01998617503169507
2000-02-11,0.03752515859887057,0.03771190343778832,0.020894405146599678,0.04868524181383143,0.039068021513655384,0.03079984320299783,0.026771067126392583,0.07164672464477981,0.032986018782778403,0.015897429859069234,0.02021331464116979
2000-02-18,0.03836074761261469,0.03562926354187526,0.01886005155193073,0.04386794610954987,0.03547121963340941,0.03284998022949793,0.026523862963561285,0.06488384762459833,0.03215776597003973,0.016057733976631544,0.018841637227255802
2000-02-25,0.03686835312067848,0.03254346326887674,0.01751105020351823,0.04321651641193732,0.032061278985267484,0.030212533417164712,0.023995923851571836,0.05869750023627991,0.03054525270464498,0.014641474687659143,0.024862893925231035
2000-03-03,0.06527387684015881,0.039571881510458484,0.02337149650993735,0.06311736814071751,0.03688611850702694,0.02925925885654174,0.02633623766544225,0.05596581661815157,0.03251560210307548,0.020415466275398277,0.025517177050373967
2000-03-10,0.06199525885614122,0.0368159768424854,0.031643258265966055,0.05931201602429691,0.03587728077854309,0.030492456600125544,0.02439532610161793,0.05210342479833222,0.030135077474599332,0.01903357998637074,0.024266845821332254
2000-03-17,0.057924889878628004,0.05664418085008651,0.05425039762231706,0.05553659285506671,0.06665434383862134,0.028837567931123045,0.0413662827064077,0.05484745675739227,0.048269057995359896,0.018024887978753346,0.03836834526651966
2000-03-24,0.05507686971484213,0.05392034429707744,0.05101944018204446,0.05223407813304694,0.06520412013170254,0.027411032195517937,0.03994421536680138,0.052708558628106264,0.04637830348996034,0.01693232542930577,0.036125117349946105
2000-03-31,0.05211253758237638,0.05252582913042147,0.05179719447045492,0.052261598552939006,0.06165241516386266,0.026912827680516414,0.03787098644150256,0.05895566900412248,0.04543998927175993,0.016075333309912752,0.035017226180400006
2000-04-07,0.05185003854365604,0.049841646413191366,0.04945100655747281,0.05153911908839072,0.059549779589017734,0.026065674747755577,0.03594114861328116,0.056539160514002665,0.04308016665829589,0.017383847087237395,0.033302615392149994
2000-04-14,0.06964957516002437,0.05341962288517785,0.0471068782340633,0.04968921438746294,0.06063480253552295,0.03636408890595819,0.03523157724055687,0.0978097215869872,0.04096564068209752,0.016945124711790372,0.03607135810977225
2000-04-21,0.06870621641877497,0.051577819286246766,0.04535547860124467,0.047383859914964785,0.0589757450809078,0.037094060345613564,0.03497399805653598,0.10040100456002965,0.03919717186377642,0.016299582242708853,0.03475026868834544
2000-04-28,0.06777700030994536,0.04931723540602976,0.0434873652355618,0.04530017235556431,0.05697372261923698,0.03565549043295641,0.03440018898839727,0.09774847479564064,0.038152894049328666,0.017084733528403003,0.03523909515572699
2000-05-05,0.06497550960325735,0.04725442865540299,0.042176167600596885,0.04467328377258695,0.05505946960136394,0.03468707663117459,0.03319142254510058,0.09447094703121257,0.037421503556358454,0.01663189096786675,0.034308039720997045
2000-05-12,0.06263137888616951,0.04536426287984673,0.041807746212822516,0.043758104590799665,0.053331486409110396,0.03394714583866306,0.031883875185677084,0.09394324792621629,0.035932381085650285,0.01717393930723932,0.03353980174397236
2000-05-19,0.06041895820371786,0.04377415867260072,0.040214170779107376,0.04207605188015483,0.051285510387253076,0.03273580461131869,0.031252209850293235,0.09048403009277195,0.034556200136803376,0.01721846553014825,0.03225346096733777
2000-05-26,0.05887311748728527,0.0436771134054662,0.03882751065574176,0.04181544296576594,0.04942981621667262,0.03206437058679201,0.031033945858389495,0.08794778309865095,0.035722116535776845,0.017785259970621258,0.03126700884297149
2000-06-02,0.06670527651839589,0.04518263695609744,0.03747725103191074,0.040536825395799274,0.052945751565014194,0.03381274073836964,0.032169835799297296,0.10005987773421274,0.03455761044013091,0.017492298209577737,0.03028010862384358
